49.90999984741211, -7.778183937072754
50.14957046508789, -7.77195405960083
50.42279815673828, -7.764283657073975
50.766082763671875, -7.754103660583496
51.1707763671875, -7.74141788482666
51.39446258544922, -7.7341203689575195
51.63195037841797, -7.726171493530273
51.8830451965332, -7.7175612449646
52.14720916748047, -7.70831298828125
52.415740966796875, -7.698720932006836
52.68790817260742, -7.688836097717285
52.9671630859375, -7.67848539352417
53.255252838134766, -7.667623043060303
53.55439376831055, -7.656183242797852
53.86574172973633, -7.644084453582764
54.193138122558594, -7.631154537200928
54.53208923339844, -7.617639064788818
54.883914947509766, -7.606725215911865
55.24869155883789, -7.597729206085205
55.62717819213867, -7.589468955993652
56.01914596557617, -7.581724643707275
56.424495697021484, -7.5743608474731445
56.84014129638672, -7.56737756729126
57.26158142089844, -7.560804843902588
57.683387756347656, -7.554635524749756
58.10251998901367, -7.548871994018555
58.51694107055664, -7.543492317199707
58.92611312866211, -7.53844690322876
59.32957077026367, -7.533697128295898
59.72842788696289, -7.5291876792907715
60.1237907409668, -7.52603006362915
60.517982482910156, -7.5240654945373535
60.91270446777344, -7.522749423980713
61.30994415283203, -7.521961688995361
61.71036148071289, -7.521596431732178
62.11429977416992, -7.5215983390808105
62.52075958251953, -7.521901607513428
62.928871154785156, -7.522469520568848
63.33707046508789, -7.52325439453125
63.74460220336914, -7.524224758148193
64.15047454833984, -7.525340557098389
64.55471801757812, -7.52658748626709
64.9571304321289, -7.528573036193848
65.35844421386719, -7.53121280670166
65.75895690917969, -7.534212589263916
66.15961456298828, -7.537514686584473
66.56066131591797, -7.541065692901611
66.96275329589844, -7.544830322265625
67.36568450927734, -7.548771381378174
67.76964569091797, -7.552863121032715
68.17404174804688, -7.557077407836914
68.57881164550781, -7.561400413513184
68.98332977294922, -7.565987586975098
69.38764190673828, -7.570802211761475
69.79129791259766, -7.57574462890625
70.194580078125, -7.580790042877197
70.5972900390625, -7.585920333862305
70.9998779296875, -7.591122150421143
71.40223693847656, -7.596380233764648
71.80485534667969, -7.601690292358398
72.20753479003906, -7.607045650482178
72.61064910888672, -7.612421035766602
73.01387786865234, -7.617831707000732
73.4174575805664, -7.623291492462158
73.82100677490234, -7.628788471221924
74.22471618652344, -7.634365558624268
74.6281967163086, -7.6400041580200195
75.03170013427734, -7.645698070526123
75.43489837646484, -7.651424407958984
75.8381118774414, -7.657179355621338
76.2410659790039, -7.6629638671875
76.6441421508789, -7.668732166290283
77.04706573486328, -7.674484729766846
77.4501953125, -7.680243492126465
77.8532485961914, -7.6860032081604
78.25652313232422, -7.69176721572876
78.65972900390625, -7.697530746459961
79.06312561035156, -7.703337669372559
79.46639251708984, -7.709177494049072
79.86978912353516, -7.715003967285156
80.27300262451172, -7.720871448516846
80.67633056640625, -7.726733684539795
81.07946014404297, -7.732616901397705
81.48271179199219, -7.73853874206543
81.88579559326172, -7.74444580078125
82.28900909423828, -7.750345230102539
82.69210052490234, -7.7562432289123535
83.0953598022461, -7.762145042419434
83.49849700927734, -7.768045902252197
83.90180206298828, -7.77394962310791
84.30496978759766, -7.779887676239014
84.70828247070312, -7.785824298858643
85.11146545410156, -7.7918009757995605
85.5147705078125, -7.797774314880371
85.91793060302734, -7.803730487823486
86.32122802734375, -7.809746742248535
86.724365234375, -7.815757751464844
87.12762451171875, -7.821755886077881
87.53074645996094, -7.827788352966309
87.93401336669922, -7.833820819854736
88.33714294433594, -7.839877605438232
88.74042510986328, -7.845973491668701
89.14356231689453, -7.852016925811768
89.54685974121094, -7.858058452606201
89.94999694824219, -7.864055156707764
90.35330963134766, -7.870100021362305
90.7564468383789, -7.876153945922852
91.15974426269531, -7.882199764251709
91.56288146972656, -7.888242721557617
91.96617889404297, -7.894248008728027
92.36931610107422, -7.900253772735596
92.77259826660156, -7.9062724113464355
93.17572784423828, -7.912290096282959
93.57901000976562, -7.9183478355407715
93.98214721679688, -7.9243998527526855
94.38543701171875, -7.9304046630859375
94.78857421875, -7.936409950256348
95.1918716430664, -7.942427635192871
95.59500885009766, -7.94844388961792
95.99830627441406, -7.95446252822876
96.40144348144531, -7.960479736328125
96.80474090576172, -7.966497421264648
97.20787811279297, -7.972513675689697
97.6111831665039, -7.978531837463379
98.01431274414062, -7.9845476150512695
98.4176025390625, -7.990565776824951
98.82073974609375, -7.996580600738525
